1;supply_node;3332;9.869538;364;-1.570000;0
1;supply_node;3337;9.880254;354;-1.570000;0
1;supply_node;3337;9.620664;305;-1.570000;0
1;supply_node;3359;9.800988;334;-1.570000;0
1;supply_node;3342;9.768835;368;-1.570000;0
1;supply_node;3361;9.783423;354;-1.570000;0
1;supply_node;3352;9.845753;345;-1.570000;0
1;arms_factory;3329;9.977165;342;-1.570000;0
1;arms_factory;3351;9.835606;343;-1.570000;0
1;arms_factory;3328;9.964454;361;-1.570000;0
1;arms_factory;3363;9.763661;328;-1.570000;0
1;arms_factory;3351;9.735458;328;-1.570000;0
1;arms_factory;3348;9.738651;378;-1.570000;0
1;industrial_complex;3337;9.575232;296;-1.570000;0
1;industrial_complex;3355;9.815954;353;-1.570000;0
1;industrial_complex;3342;9.769494;328;-1.570000;0
1;industrial_complex;3351;9.811938;353;-1.570000;0
1;industrial_complex;3337;9.922663;348;-1.570000;0
1;industrial_complex;3341;9.754613;371;-1.570000;0
1;air_base;3346;9.753088;332;-1.570000;0
1;bunker;3325;9.889504;363;-1.570000;0
1;bunker;3336;9.715237;321;-1.570000;0
1;bunker;3340;9.816418;363;-1.570000;0
1;bunker;3347;9.758428;355;-1.570000;0
1;bunker;3336;9.704965;314;-1.570000;0
1;bunker;3339;9.878345;339;-1.570000;0
1;bunker;3335;9.574406;295;-1.570000;0
1;anti_air_building;3341;9.749860;372;-1.570000;0
1;anti_air_building;3330;9.806803;331;-1.570000;0
1;anti_air_building;3338;9.508459;282;-1.570000;0
1;synthetic_refinery;3325;10.009002;354;-1.570000;0
1;nuclear_reactor_spawn;3342;9.664739;310;-1.570000;0
1;rocket_site_spawn;3341;9.664848;315;-1.570000;0
1;radar_station;3339;9.545024;289;-1.570000;0
1;fuel_silo;3338;9.829458;380;-1.570000;0
1;stronghold_network;3338;9.536169;288;-1.570000;0
1;special_project_facility_spawn;3336;9.546414;290;-1.570000;0
1;special_project_facility_spawn;3343;9.775200;332;-1.570000;0
1;special_project_facility_spawn;3329;9.820119;336;-1.570000;0
1;special_project_facility_spawn;3357;9.778217;359;-1.570000;0
1;special_project_facility_spawn;3358;9.787334;338;-1.570000;0
1;special_project_facility_spawn;3335;9.890794;341;-1.570000;0
1;special_project_facility_spawn;3336;9.651777;308;-1.570000;0
2;supply_node;3307;9.634798;295;-1.570000;0
2;supply_node;3335;9.500861;274;-1.570000;0
2;supply_node;3335;9.500861;274;-1.570000;0
2;supply_node;3317;9.501519;274;-1.570000;0
2;supply_node;3336;9.500830;275;-1.570000;0
2;supply_node;3301;9.502405;270;-1.570000;0
2;supply_node;3303;9.502122;270;-1.570000;0
2;supply_node;3307;9.502390;271;-1.570000;0
2;supply_node;3290;9.503664;273;-1.570000;0
2;supply_node;3339;9.500777;276;-1.570000;0
2;supply_node;3325;9.501311;275;-1.570000;0
2;supply_node;3324;9.501119;275;-1.570000;0
2;supply_node;3323;9.501049;275;-1.570000;0
2;supply_node;3314;9.502319;275;-1.570000;0
2;arms_factory;3317;9.590612;295;-1.570000;0
2;arms_factory;3326;9.561572;290;-1.570000;0
2;arms_factory;3335;9.539732;288;-1.570000;0
2;arms_factory;3303;9.948037;313;-1.570000;0
2;arms_factory;3313;9.746693;316;-1.570000;0
2;arms_factory;3319;9.983838;346;-1.570000;0
2;industrial_complex;3295;10.172381;334;-1.570000;0
2;industrial_complex;3328;9.508663;279;-1.570000;0
2;industrial_complex;3308;9.627333;293;-1.570000;0
2;industrial_complex;3314;9.722568;312;-1.570000;0
2;industrial_complex;3318;9.572103;288;-1.570000;0
2;industrial_complex;3329;9.635828;304;-1.570000;0
2;air_base;3328;9.738279;322;-1.570000;0
2;bunker;3331;9.585516;295;-1.570000;0
2;bunker;3293;9.589653;281;-1.570000;0
2;bunker;3313;9.502349;275;-1.570000;0
2;bunker;3312;9.510888;277;-1.570000;0
2;bunker;3321;9.811830;333;-1.570000;0
2;bunker;3335;9.514027;282;-1.570000;0
2;bunker;3294;10.084169;319;-1.570000;0
2;bunker;3302;9.672636;295;-1.570000;0
2;bunker;3306;9.619405;290;-1.570000;0
2;bunker;3339;9.500777;276;-1.570000;0
2;bunker;3315;9.531548;281;-1.570000;0
2;bunker;3314;9.743330;314;-1.570000;0
2;bunker;3307;9.864847;323;-1.570000;0
2;bunker;3322;9.920125;359;-1.570000;0
2;coastal_bunker;3317;9.501519;274;-1.570000;0
2;coastal_bunker;3295;9.502892;271;-1.570000;0
2;coastal_bunker;3335;9.500861;274;-1.570000;0
2;dockyard;3320;9.501474;274;-1.570000;0
2;naval_base_spawn;3321;9.501302;274;-1.570000;16205
2;naval_base_spawn;3297;9.503989;271;-1.570000;16203
2;naval_base_spawn;3335;9.500861;274;-1.570000;16205
2;anti_air_building;3304;10.115569;344;-1.570000;0
2;anti_air_building;3324;9.898931;340;-1.570000;0
2;anti_air_building;3320;9.781203;326;-1.570000;0
2;synthetic_refinery;3291;9.892683;305;-1.570000;0
2;nuclear_reactor_spawn;3338;9.500750;276;-1.570000;0
2;rocket_site_spawn;3320;9.937437;341;-1.570000;0
2;radar_station;3297;9.833070;306;-1.570000;0
2;fuel_silo;3309;9.627261;291;-1.570000;0
2;floating_harbor;3303;9.502122;270;-1.570000;0
2;stronghold_network;3322;9.947905;363;-1.570000;0
2;special_project_facility_spawn;3328;9.690517;310;-1.570000;0
2;special_project_facility_spawn;3326;9.540834;286;-1.570000;0
2;special_project_facility_spawn;3301;9.672592;292;-1.570000;0
2;special_project_facility_spawn;3288;10.097136;348;-1.570000;0
2;special_project_facility_spawn;3304;9.680866;299;-1.570000;0
2;special_project_facility_spawn;3327;9.760674;327;-1.570000;0
2;special_project_facility_spawn;3306;9.630414;291;-1.570000;0
2;special_project_facility_spawn;3314;9.896284;329;-1.570000;0
2;special_project_facility_spawn;3316;9.973717;344;-1.570000;0
2;special_project_facility_spawn;3326;9.550320;288;-1.570000;0
2;special_project_facility_spawn;3310;9.817404;328;-1.570000;0
2;special_project_facility_spawn;3303;9.698883;300;-1.570000;0
2;special_project_facility_spawn;3312;9.818961;322;-1.570000;0
2;special_project_facility_spawn;3311;9.541794;280;-1.570000;0
3;supply_node;2768;9.510952;701;-1.570000;0
3;supply_node;2779;9.512962;708;-1.570000;0
3;supply_node;2779;9.512962;708;-1.570000;0
3;supply_node;2752;9.506956;685;-1.570000;0
3;supply_node;2786;9.514430;711;-1.570000;0
3;supply_node;2768;9.510952;701;-1.570000;0
3;supply_node;2769;9.510355;702;-1.570000;0
3;supply_node;2788;9.515766;711;-1.570000;0
3;supply_node;2783;9.514243;710;-1.570000;0
3;arms_factory;2780;9.529353;707;-1.570000;0
3;arms_factory;2774;9.824113;676;-1.570000;0
3;arms_factory;2770;10.211974;655;-1.570000;0
3;arms_factory;2744;9.597419;647;-1.570000;0
3;arms_factory;2784;9.739835;699;-1.570000;0
3;arms_factory;2751;9.545039;680;-1.570000;0
3;industrial_complex;2788;9.899086;687;-1.570000;0
3;industrial_complex;2793;9.972287;686;-1.570000;0
3;industrial_complex;2747;9.684651;658;-1.570000;0
3;industrial_complex;2786;9.843764;686;-1.570000;0
3;industrial_complex;2783;10.140630;670;-1.570000;0
3;industrial_complex;2792;10.171312;675;-1.570000;0
3;air_base;2764;10.062666;657;-1.570000;0
3;bunker;2794;10.202228;677;-1.570000;0
3;bunker;2764;10.033797;652;-1.570000;0
3;bunker;2740;9.552538;646;-1.570000;0
3;bunker;2774;9.511330;705;-1.570000;0
3;bunker;2751;9.673509;648;-1.570000;0
3;bunker;2748;9.680417;658;-1.570000;0
3;bunker;2772;9.568690;699;-1.570000;0
3;bunker;2762;9.771486;672;-1.570000;0
3;bunker;2775;9.616666;698;-1.570000;0
3;coastal_bunker;2746;9.506828;683;-1.570000;0
3;coastal_bunker;2789;9.516953;711;-1.570000;0
3;coastal_bunker;2768;9.510952;701;-1.570000;0
3;dockyard;2750;9.506727;684;-1.570000;0
3;naval_base_spawn;2752;9.506956;685;-1.570000;15639
3;naval_base_spawn;2783;9.514243;710;-1.570000;15639
3;naval_base_spawn;2761;9.509538;691;-1.570000;15639
3;anti_air_building;2757;9.833704;660;-1.570000;0
3;anti_air_building;2786;9.553458;708;-1.570000;0
3;anti_air_building;2793;9.990903;688;-1.570000;0
3;synthetic_refinery;2780;10.470784;661;-1.570000;0
3;nuclear_reactor_spawn;2793;10.233436;673;-1.570000;0
3;rocket_site_spawn;2772;9.618648;695;-1.570000;0
3;radar_station;2790;9.852879;700;-1.570000;0
3;fuel_silo;2751;9.729320;664;-1.570000;0
3;floating_harbor;2763;9.508467;694;-1.570000;0
3;stronghold_network;2746;9.672145;661;-1.570000;0
3;special_project_facility_spawn;2785;9.532700;709;-1.570000;0
3;special_project_facility_spawn;2795;10.450124;667;-1.570000;0
3;special_project_facility_spawn;2796;10.524889;674;-1.570000;0
3;special_project_facility_spawn;2776;10.135490;667;-1.570000;0
3;special_project_facility_spawn;2790;10.356910;667;-1.570000;0
3;special_project_facility_spawn;2784;9.977768;675;-1.570000;0
3;special_project_facility_spawn;2750;9.708635;665;-1.570000;0
3;special_project_facility_spawn;2735;9.548753;650;-1.570000;0
3;special_project_facility_spawn;2749;9.648840;646;-1.570000;0
4;supply_node;3072;10.036693;996;-1.570000;0
4;supply_node;3047;10.192628;1021;-1.570000;0
4;supply_node;3051;9.958966;1012;-1.570000;0
4;supply_node;3061;9.683145;995;-1.570000;0
4;supply_node;3044;9.840951;1005;-1.570000;0
4;supply_node;3064;9.844301;1006;-1.570000;0
4;arms_factory;3065;9.824527;995;-1.570000;0
4;arms_factory;3063;9.590020;988;-1.570000;0
4;arms_factory;3042;10.125466;1025;-1.570000;0
4;arms_factory;3049;9.833851;1033;-1.570000;0
4;arms_factory;3063;9.590020;988;-1.570000;0
4;arms_factory;3037;9.883752;1013;-1.570000;0
4;industrial_complex;3052;9.916557;1017;-1.570000;0
4;industrial_complex;3069;9.562782;985;-1.570000;0
4;industrial_complex;3044;9.966008;1027;-1.570000;0
4;industrial_complex;3042;10.320044;1022;-1.570000;0
4;industrial_complex;3039;9.851643;1008;-1.570000;0
4;industrial_complex;3043;10.180132;1023;-1.570000;0
4;air_base;3046;9.524793;990;-1.570000;0
4;bunker;3055;9.573215;992;-1.570000;0
4;bunker;3050;9.770103;1007;-1.570000;0
4;bunker;3061;9.858051;1005;-1.570000;0
4;bunker;3039;10.177033;1020;-1.570000;0
4;bunker;3066;9.961154;1006;-1.570000;0
4;bunker;3043;9.592541;997;-1.570000;0
4;anti_air_building;3055;9.970407;1014;-1.570000;0
4;anti_air_building;3037;10.078259;1023;-1.570000;0
4;anti_air_building;3050;9.937138;1015;-1.570000;0
4;synthetic_refinery;3041;10.289185;1021;-1.570000;0
4;nuclear_reactor_spawn;3034;9.905119;1011;-1.570000;0
4;rocket_site_spawn;3066;9.953573;1004;-1.570000;0
4;radar_station;3042;10.203679;1020;-1.570000;0
4;fuel_silo;3068;9.984755;1002;-1.570000;0
4;stronghold_network;3049;10.061595;1022;-1.570000;0
4;special_project_facility_spawn;3045;9.980520;1026;-1.570000;0
4;special_project_facility_spawn;3053;9.847469;1011;-1.570000;0
4;special_project_facility_spawn;3048;9.924163;1028;-1.570000;0
4;special_project_facility_spawn;3029;10.258128;1017;-1.570000;0
4;special_project_facility_spawn;3059;9.903938;1006;-1.570000;0
4;special_project_facility_spawn;3069;9.881874;993;-1.570000;0
5;supply_node;3597;9.516412;609;-1.570000;0
5;supply_node;3534;9.518414;630;-1.570000;0
5;supply_node;3553;9.508813;625;-1.570000;0
5;supply_node;3589;9.856217;635;-1.570000;0
5;supply_node;3592;9.591336;619;-1.570000;0
5;supply_node;3594;9.764281;629;-1.570000;0
5;arms_factory;3591;9.645937;624;-1.570000;0
5;arms_factory;3603;9.734816;636;-1.570000;0
5;arms_factory;3589;9.923917;636;-1.570000;0
5;arms_factory;3582;9.852497;636;-1.570000;0
5;arms_factory;3537;9.579240;634;-1.570000;0
5;arms_factory;3591;9.772328;629;-1.570000;0
5;industrial_complex;3611;9.562920;605;-1.570000;0
5;industrial_complex;3584;9.847403;633;-1.570000;0
5;industrial_complex;3613;9.591376;618;-1.570000;0
5;industrial_complex;3589;9.774820;632;-1.570000;0
5;industrial_complex;3613;9.585685;620;-1.570000;0
5;industrial_complex;3573;9.696723;633;-1.570000;0
5;air_base;3603;9.691756;627;-1.570000;0
5;bunker;3605;9.508964;599;-1.570000;0
5;bunker;3582;9.671133;625;-1.570000;0
5;bunker;3529;9.513211;629;-1.570000;0
5;bunker;3531;9.580405;635;-1.570000;0
5;bunker;3593;9.569825;617;-1.570000;0
5;bunker;3595;9.707835;626;-1.570000;0
5;anti_air_building;3603;9.550079;608;-1.570000;0
5;anti_air_building;3604;9.587854;614;-1.570000;0
5;anti_air_building;3541;9.527491;630;-1.570000;0
5;synthetic_refinery;3564;9.586038;629;-1.570000;0
5;nuclear_reactor_spawn;3582;9.825595;633;-1.570000;0
5;rocket_site_spawn;3575;9.520051;615;-1.570000;0
5;radar_station;3602;9.724565;622;-1.570000;0
5;fuel_silo;3582;9.714729;627;-1.570000;0
5;stronghold_network;3581;9.850856;637;-1.570000;0
5;special_project_facility_spawn;3574;9.712142;633;-1.570000;0
5;special_project_facility_spawn;3610;9.633365;616;-1.570000;0
5;special_project_facility_spawn;3584;9.526799;615;-1.570000;0
5;special_project_facility_spawn;3599;9.524359;608;-1.570000;0
5;special_project_facility_spawn;3582;9.505087;612;-1.570000;0
5;special_project_facility_spawn;3588;9.804220;632;-1.570000;0
6;supply_node;3249;13.347086;683;-1.570000;0
6;supply_node;3241;19.240915;667;-1.570000;0
6;supply_node;3241;19.402664;662;-1.570000;0
6;supply_node;3265;12.197469;697;-1.570000;0
6;arms_factory;3263;12.869019;689;-1.570000;0
6;arms_factory;3285;12.448325;712;-1.570000;0
6;arms_factory;3266;14.080066;675;-1.570000;0
6;arms_factory;3267;12.049080;710;-1.570000;0
6;arms_factory;3259;16.252655;669;-1.570000;0
6;arms_factory;3281;12.662711;713;-1.570000;0
6;industrial_complex;3259;12.347383;685;-1.570000;0
6;industrial_complex;3243;16.558920;677;-1.570000;0
6;industrial_complex;3274;11.891096;683;-1.570000;0
6;industrial_complex;3277;12.246146;707;-1.570000;0
6;industrial_complex;3245;14.732729;686;-1.570000;0
6;industrial_complex;3272;12.356142;677;-1.570000;0
6;air_base;3227;13.919083;660;-1.570000;0
6;bunker;3266;11.778261;714;-1.570000;0
6;bunker;3244;16.803880;676;-1.570000;0
6;bunker;3251;13.413153;696;-1.570000;0
6;bunker;3257;19.020242;663;-1.570000;0
6;anti_air_building;3223;15.416476;660;-1.570000;0
6;anti_air_building;3225;14.718335;661;-1.570000;0
6;anti_air_building;3278;11.812186;695;-1.570000;0
6;synthetic_refinery;3232;14.436980;667;-1.570000;0
6;nuclear_reactor_spawn;3253;20.857338;664;-1.570000;0
6;rocket_site_spawn;3248;13.876387;693;-1.570000;0
6;radar_station;3254;13.697202;677;-1.570000;0
6;fuel_silo;3276;12.294595;676;-1.570000;0
6;stronghold_network;3274;13.982048;668;-1.570000;0
6;special_project_facility_spawn;3256;16.283650;669;-1.570000;0
6;special_project_facility_spawn;3274;12.346109;700;-1.570000;0
6;special_project_facility_spawn;3272;12.219344;695;-1.570000;0
6;special_project_facility_spawn;3270;12.705571;677;-1.570000;0
7;supply_node;3824;9.804081;633;-1.570000;0
7;supply_node;3834;9.648617;654;-1.570000;0
7;supply_node;3819;9.772501;642;-1.570000;0
7;supply_node;3823;9.737926;618;-1.570000;0
7;supply_node;3818;9.765073;620;-1.570000;0
7;supply_node;3824;9.779429;634;-1.570000;0
7;supply_node;3828;9.726205;635;-1.570000;0
7;arms_factory;3847;9.674618;643;-1.570000;0
7;arms_factory;3856;9.579918;642;-1.570000;0
7;arms_factory;3874;9.551138;638;-1.570000;0
7;arms_factory;3836;9.897430;625;-1.570000;0
7;arms_factory;3822;9.758370;637;-1.570000;0
7;arms_factory;3820;9.782334;644;-1.570000;0
7;industrial_complex;3832;9.704594;637;-1.570000;0
7;industrial_complex;3837;9.732594;617;-1.570000;0
7;industrial_complex;3813;9.725258;621;-1.570000;0
7;industrial_complex;3839;9.670331;644;-1.570000;0
7;industrial_complex;3845;9.665461;637;-1.570000;0
7;industrial_complex;3835;9.677420;650;-1.570000;0
7;air_base;3848;9.573914;647;-1.570000;0
7;bunker;3828;9.720310;641;-1.570000;0
7;bunker;3849;9.549513;648;-1.570000;0
7;bunker;3842;9.574837;649;-1.570000;0
7;bunker;3826;9.756239;637;-1.570000;0
7;bunker;3849;9.514671;651;-1.570000;0
7;bunker;3874;9.539847;641;-1.570000;0
7;bunker;3870;9.518743;644;-1.570000;0
7;anti_air_building;3826;9.749662;644;-1.570000;0
7;anti_air_building;3817;9.778329;623;-1.570000;0
7;anti_air_building;3818;9.824118;634;-1.570000;0
7;synthetic_refinery;3835;9.680722;652;-1.570000;0
7;nuclear_reactor_spawn;3817;9.840524;642;-1.570000;0
7;rocket_site_spawn;3867;9.542286;640;-1.570000;0
7;radar_station;3852;9.642171;639;-1.570000;0
7;fuel_silo;3848;9.808819;625;-1.570000;0
7;stronghold_network;3850;9.573360;647;-1.570000;0
7;special_project_facility_spawn;3845;9.565082;648;-1.570000;0
7;special_project_facility_spawn;3839;9.561079;658;-1.570000;0
7;special_project_facility_spawn;3839;9.785374;626;-1.570000;0
7;special_project_facility_spawn;3834;9.736623;615;-1.570000;0
7;special_project_facility_spawn;3843;9.518533;653;-1.570000;0
7;special_project_facility_spawn;3821;9.727499;617;-1.570000;0
7;special_project_facility_spawn;3842;9.722150;641;-1.570000;0
8;supply_node;2910;9.526054;280;-1.570000;0
8;supply_node;2923;9.634508;248;-1.570000;0
8;supply_node;2985;9.998612;337;-1.570000;0
8;supply_node;2949;9.769534;311;-1.570000;0
8;supply_node;2959;9.636338;321;-1.570000;0
8;supply_node;2948;9.584087;318;-1.570000;0
8;supply_node;2916;9.527789;282;-1.570000;0
8;supply_node;2918;9.610748;272;-1.570000;0
8;arms_factory;2941;9.611269;295;-1.570000;0
8;arms_factory;2934;9.524349;315;-1.570000;0
8;arms_factory;2936;9.529207;316;-1.570000;0
8;arms_factory;2991;10.264457;332;-1.570000;0
8;arms_factory;2919;9.548924;280;-1.570000;0
8;arms_factory;2940;9.615013;306;-1.570000;0
8;industrial_complex;2919;9.600228;246;-1.570000;0
8;industrial_complex;2932;9.556594;281;-1.570000;0
8;industrial_complex;2973;9.682206;326;-1.570000;0
8;industrial_complex;2909;9.506964;255;-1.570000;0
8;industrial_complex;2918;9.610803;263;-1.570000;0
8;industrial_complex;2928;9.646969;252;-1.570000;0
8;air_base;2958;10.093301;303;-1.570000;0
8;bunker;2919;9.600161;240;-1.570000;0
8;bunker;2940;9.591097;294;-1.570000;0
8;bunker;2960;10.014619;307;-1.570000;0
8;bunker;2927;9.564729;279;-1.570000;0
8;bunker;2912;9.536776;281;-1.570000;0
8;bunker;2911;9.523900;255;-1.570000;0
8;bunker;2931;9.551836;280;-1.570000;0
8;bunker;2915;9.575660;248;-1.570000;0
8;anti_air_building;2928;9.571120;278;-1.570000;0
8;anti_air_building;2916;9.588721;271;-1.570000;0
